"Date","RegionName","State","Metro","County","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2019-01-31,"Minneapolis","MN","Minneapolis-St. Paul-Bloomington","Hennepin County",43,1707,0.00826934435912581,0.0283132530120482,0.0307971014492754,101817
2019-01-31,"Honolulu","HI","Urban Honolulu","Honolulu County",44,2343,0.00514800514800515,0.0191387559808612,-0.0147182506307822,122635
2019-01-31,"Cleveland","OH","Cleveland-Elyria","Cuyahoga County",45,887,0.010250569476082,0.0386416861826698,0.0254335260115607,87864
2019-01-31,"New Orleans","LA","New Orleans-Metairie","Orleans Parish",46,1456,0.0275229357798165,0.0841399851079672,0.049747656813266,82198
2019-01-31,"Arlington","TX","Dallas-Fort Worth-Arlington","Tarrant County",47,1557,0.00581395348837209,0.020983606557377,0.0203145478374836,90692
2019-01-31,"Baton Rouge","LA","Baton Rouge","East Baton Rouge Parish",48,1300,-0.00153609831029186,-0.00306748466257669,-0.0377498149518875,126930
2019-01-31,"Wichita","KS","Wichita","Sedgwick County",49,956,0.0105708245243129,0.0357529794149512,0.0181043663471778,120380
2019-01-31,"Knoxville","TN","Knoxville","Knox County",50,1151,0.0043630017452007,0.0149911816578483,0.0185840707964602,70368
2019-01-31,"Tampa","FL","Tampa-St. Petersburg-Clearwater","Hillsborough County",51,1442,0.0112201963534362,0.0351758793969849,0.0456852791878173,110153
2019-01-31,"Aurora","CO","Denver-Aurora-Lakewood","Arapahoe County",52,1911,0.00897571277719113,0.0307443365695793,0.0442622950819672,101299
2019-01-31,"Riverside","CA","Riverside-San Bernardino-Ontario","Riverside County",53,2010,0.0100502512562814,0.0328879753340185,0.0578947368421053,64138
2019-01-31,"Bakersfield","CA","Bakersfield","Kern County",54,1409,0.00356125356125356,0.0114860014357502,0.0136690647482014,93373
2019-01-31,"Pittsburgh","PA","Pittsburgh","Allegheny County",55,1146,0,0.00350262697022767,0.0287253141831239,103639
2019-01-31,"Cincinnati","OH","Cincinnati","Hamilton County",56,1237,0.00897226753670473,0.0291181364392679,0.0465313028764805,75557
2019-01-31,"Anaheim","CA","Los Angeles-Long Beach-Anaheim","Orange County",57,2808,0.00898311174991017,0.0281948004393995,0.0297029702970297,56876
2019-01-31,"Santa Ana","CA","Los Angeles-Long Beach-Anaheim","Orange County",58,2708,0.0134730538922156,0.0403380714560123,0.0443501735441573,44356
2019-01-31,"Columbia","SC","Columbia","Richland County",59,1142,0.0088339222614841,0.0353581142339075,0.0124113475177305,31993
2019-01-31,"Marietta","GA","Atlanta-Sandy Springs-Roswell","Cobb County",60,1696,0.00533491404860699,0.0155688622754491,0.00832342449464923,94525
2019-01-31,"Corpus Christi","TX","Corpus Christi","Nueces County",61,1379,0.00363901018922853,0.0177121771217712,0.0177121771217712,86987
2019-01-31,"Saint Louis","MO","St. Louis","Saint Louis City",62,1004,0.0131180625630676,0.0371900826446281,0.0329218106995885,83202
2019-01-31,"Lexington","KY","Lexington-Fayette","Fayette County",63,1252,0.0016,0.00724054706355591,0.0121261115602264,93780
2019-01-31,"Fort Wayne","IN","Fort Wayne","Allen County",64,1053,0.00285714285714286,0.0105566218809981,0.0384615384615385,87654
2019-01-31,"Vancouver","WA","Portland-Vancouver-Hillsboro","Clark County",65,1702,0.00710059171597633,0.0265379975874548,0.0234515935057126,45961
2019-01-31,"Silver Spring","MD","Washington-Arlington-Alexandria","Montgomery County",66,2245,0.00627521290900941,0.0223132969034608,0.0135440180586907,77569
2019-01-31,"Toledo","OH","Toledo","Lucas County",67,799,0,0.0050314465408805,0.00756620428751576,91240
2019-01-31,"Anchorage","AK","Anchorage","Anchorage Borough",68,1888,0.00747065101387407,0.0233062330623306,-0.00579252238020011,73835
2019-01-31,"Saint Paul","MN","Minneapolis-St. Paul-Bloomington","Ramsey County",69,1521,0.0106312292358804,0.0311864406779661,0.05625,66856
2019-01-31,"Durham","NC","Durham-Chapel Hill","Durham County",70,1394,0.00795372378886479,0.0272660280029477,0.0341246290801187,74711
2019-01-31,"Tallahassee","FL","Tallahassee","Leon County",71,1301,0.00930954228083786,0.0325396825396825,0.048348106365834,75015
2019-01-31,"Plano","TX","Dallas-Fort Worth-Arlington","Collin County",72,2031,0.0049480455220188,0.018555667001003,0.0180451127819549,72113
2019-01-31,"Newark","NJ","New York-Newark-Jersey City","Essex County",73,1538,0.00984898227183191,0.0356902356902357,0.0226063829787234,32014
2019-01-31,"Lincoln","NE","Lincoln","Lancaster County",74,1329,0.00681818181818182,0.02152190622598,0.0262548262548263,78863
2019-01-31,"Modesto","CA","Modesto","Stanislaus County",75,1521,0.0201207243460765,0.0606694560669456,0.0825622775800712,65175
2019-01-31,"Lubbock","TX","Lubbock","Lubbock County",76,1168,-0.00170940170940171,-0.00170940170940171,0.00516351118760757,71012
2019-01-31,"Jersey City","NJ","New York-Newark-Jersey City","Hudson County",77,2115,0.0023696682464455,0.0114777618364419,-0.00843881856540084,44953
2019-01-31,"Reno","NV","Reno","Washoe County",78,1771,0.0114220445459737,0.0387096774193548,0.0479289940828402,75756
2019-01-31,"Buffalo","NY","Buffalo-Cheektowaga-Niagara Falls","Erie County",79,1033,0.0029126213592233,0.0187376725838264,0.0455465587044534,38275
2019-01-31,"Mobile","AL","Mobile","Mobile County",80,975,0.0093167701863354,0.0339342523860021,0.0284810126582278,81589
2019-01-31,"Hialeah","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",81,1891,0.00745871070857752,0.0254880694143167,0.0401540154015402,49978
2019-01-31,"San Bernardino","CA","Riverside-San Bernardino-Ontario","San Bernardino County",82,1600,0.0126582278481013,0.0369410239792612,0.0423452768729642,46459
2019-01-31,"Chula Vista","CA","San Diego-Carlsbad","San Diego County",83,2573,0.00941545704197725,0.027966440271674,0.0300240192153723,53836
2019-01-31,"Saint Petersburg","FL","Tampa-St. Petersburg-Clearwater","Pinellas County",84,1437,0.00983836964160225,0.0308464849354376,0.0496712929145362,93326
2019-01-31,"Winston-Salem","NC","Winston-Salem","Forsyth County",85,1076,0.0112781954887218,0.0296650717703349,0.0286806883365201,73699
2019-01-31,"Spokane","WA","Spokane-Spokane Valley","Spokane County",86,1269,0.0063441712926249,0.0242130750605327,0.0453047775947282,71444
2019-01-31,"Madison","WI","Madison","Dane County",87,1560,0.00775193798449612,0.0169491525423729,0.0317460317460317,70600
2019-01-31,"Norfolk","VA","Virginia Beach-Norfolk-Newport News","Norfolk City",88,1320,0.00380228136882129,0.0146041506533436,0.0177332305319969,53791
2019-01-31,"Scottsdale","AZ","Phoenix-Mesa-Scottsdale","Maricopa County",89,2286,0.0110570544007077,0.0292660963529941,0.0414578587699317,109849
2019-01-31,"Fayetteville","NC","Fayetteville","Cumberland County",90,862,-0.00346820809248555,-0.00691244239631336,0.0189125295508274,35466
2019-01-31,"Boise","ID","Boise City","Ada County",91,1393,0.0123546511627907,0.0380029806259314,0.0561031084154663,69833
2019-01-31,"Irvine","CA","Los Angeles-Long Beach-Anaheim","Orange County",92,3320,0.00393105533716359,0.0128126906650397,0.0137404580152672,64094
2019-01-31,"Laredo","TX","Laredo","Webb County",93,1149,0.011443661971831,0.0407608695652174,0.00789473684210526,51083
2019-01-31,"Sarasota","FL","North Port-Sarasota-Bradenton","Sarasota County",94,1976,0.0122950819672131,0.0280957336108221,0.0302398331595412,58537
2019-01-31,"Chesapeake","VA","Virginia Beach-Norfolk-Newport News","Chesapeake City",95,1641,0.0036697247706422,0.012962962962963,0.0198881292728403,71800
2019-01-31,"Fort Myers","FL","Cape Coral-Fort Myers","Lee County",96,1668,0.0036101083032491,0.00663850331925166,0.0189370800244349,105614
2019-01-31,"Garland","TX","Dallas-Fort Worth-Arlington","Dallas County",97,1499,0.00200534759358289,0.00806993947545393,0.0101078167115903,61782
2019-01-31,"Fremont","CA","San Francisco-Oakland-Hayward","Alameda County",98,3269,0.00584615384615385,0.0196506550218341,0.0209244222361024,57805
2019-01-31,"Irving","TX","Dallas-Fort Worth-Arlington","Dallas County",99,1592,0.00887198986058302,0.0284237726098191,0.0290885585003232,39142
2019-01-31,"Arlington","VA","Washington-Arlington-Alexandria","Arlington County",100,2843,0.0031757233592096,0.012825080156751,0.00282186948853616,58663
2019-01-31,"Springfield","MO","Springfield","Greene County",101,869,0.00929152148664344,0.0345238095238095,0.0407185628742515,71835
2019-01-31,"Birmingham","AL","Birmingham-Hoover","Jefferson County",102,764,0.00658761528326746,0.0186666666666667,0.0200267022696929,76614
2019-01-31,"Santa Rosa","CA","Santa Rosa","Sonoma County",103,2805,-0.0109308885754584,-0.0287396121883656,0.06089258698941,51639
2019-01-31,"Greenville","SC","Greenville-Anderson-Mauldin","Greenville County",104,1302,0.00618238021638331,0.024390243902439,0.0124416796267496,62943
2019-01-31,"Oxnard","CA","Oxnard-Thousand Oaks-Ventura","Ventura County",105,2542,0.0115399920413848,0.0350162866449511,0.0371277029783762,37828
2019-01-31,"Richmond","VA","Richmond","Richmond City",106,1296,0.00777604976671851,0.0334928229665072,0.0277557494052339,60292
2019-01-31,"Des Moines","IA","Des Moines-West Des Moines","Polk County",107,1154,0.00347826086956522,0.00962379702537183,0.0257777777777778,64904
2019-01-31,"Ocala","FL","Ocala","Marion County",108,1149,0.00261780104712042,0.00789473684210526,0.015017667844523,73330
2019-01-31,"Boca Raton","FL","Miami-Fort Lauderdale-West Palm Beach","Palm Beach County",109,2392,0.00377675199328577,0.0101351351351351,0.00800674252001686,95660
2019-01-31,"Bradenton","FL","North Port-Sarasota-Bradenton","Manatee County",110,1707,0.00176056338028169,0.00470865214832254,0.0301750150875075,80202
2019-01-31,"Rochester","NY","Rochester","Monroe County",111,1113,-0.00179372197309417,-0.000897666068222621,0.0258064516129032,41367
2019-01-31,"Montgomery","AL","Montgomery","Montgomery County",112,853,0.00235017626321974,0.00708382526564345,0,68743
2019-01-31,"Corona","CA","Riverside-San Bernardino-Ontario","Riverside County",113,2339,0.00515685431886549,0.0178416013925152,0.0285839929639402,45610
2019-01-31,"Oceanside","CA","San Diego-Carlsbad","San Diego County",114,2521,0.00759392486011191,0.0252135014233428,0.0310838445807771,47468
2019-01-31,"Tacoma","WA","Seattle-Tacoma-Bellevue","Pierce County",115,1721,0.0141426045963465,0.0449301760777171,0.049390243902439,58587
2019-01-31,"Grand Rapids","MI","Grand Rapids-Wyoming","Kent County",116,1292,0.0117462803445576,0.0402576489533011,0.0461538461538462,66377
2019-01-31,"Gainesville","FL","Gainesville","Alachua County",117,1361,0.0134028294862249,0.0413159908186687,0.0674509803921569,51442
2019-01-31,"Yonkers","NY","New York-Newark-Jersey City","Westchester County",118,2787,0.0193855157278713,0.0764774044032445,-0.0117021276595745,16514
2019-01-31,"Shreveport","LA","Shreveport-Bossier City","Caddo Parish",119,893,0.00112107623318386,0.00449943757030371,0,67868
2019-01-31,"Glendale","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",120,3266,0.00927070457354759,0.0309343434343434,0.014600807704256,33050
2019-01-31,"Akron","OH","Akron","Summit County",121,765,-0.00130548302872063,-0.00390625,0.00657894736842105,64688
2019-01-31,"Aurora","IL","Chicago-Naperville-Elgin","Kane County",122,1576,0.00638569604086846,0.0180878552971576,0.00960922485586163,49806
2019-01-31,"Huntington Beach","CA","Los Angeles-Long Beach-Anaheim","Orange County",123,3280,0.00213871066300031,0.01140918902251,0.0154798761609907,54754
2019-01-31,"Eugene","OR","Eugene","Lane County",124,1533,0.00327225130890052,0.0159045725646123,0.0358108108108108,48978
2019-01-31,"Salt Lake City","UT","Salt Lake City","Salt Lake County",125,1686,0.0168878166465621,0.0530918176139913,0.0439628482972136,47806
2019-01-31,"Port Saint Lucie","FL","Port St. Lucie","Saint Lucie County",126,1566,0.00707395498392283,0.01953125,0.049597855227882,74894
2019-01-31,"Salinas","CA","Salinas","Monterey County",127,2441,0.00494030465212021,0.0187813021702838,0.0521551724137931,31355
2019-01-31,"Amarillo","TX","Amarillo","Potter County",128,1147,-0.00174064403829417,0,0.0204626334519573,59578
2019-01-31,"Little Rock","AR","Little Rock-North Little Rock-Conway","Pulaski County",129,1085,0.0111835973904939,0.0362941738299905,0.0111835973904939,64083
2019-01-31,"Fort Collins","CO","Fort Collins","Larimer County",130,1801,0.00166852057842047,0.00502232142857143,0.0326834862385321,55564
2019-01-31,"Hayward","CA","San Francisco-Oakland-Hayward","Alameda County",131,2924,0.0103662750518314,0.0350442477876106,0.027768014059754,35580
2019-01-31,"Brownsville","TX","Brownsville-Harlingen","Cameron County",132,911,-0.00219058050383352,0,0.0122222222222222,45331
2019-01-31,"Rockford","IL","Rockford","Winnebago County",133,1024,0.0353892821031345,0.105831533477322,0.0847457627118644,53439
2019-01-31,"Evansville","IN","Evansville","Vanderburgh County",134,940,0.0053475935828877,0.0352422907488987,0.0432852386237514,64435
2019-01-31,"Worcester","MA","Worcester","Worcester County",135,1644,0.00920810313075507,0.0268582136164897,0.0281425891181989,30742
2019-01-31,"Overland Park","KS","Kansas City","Johnson County",136,1930,-0.0132924335378323,-0.034034034034034,-0.0291750503018109,48272
2019-01-31,"Lancaster","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",137,1954,0,0.00411099691675231,0.100225225225225,45279
2019-01-31,"Garden Grove","CA","Los Angeles-Long Beach-Anaheim","Orange County",138,2783,0.0105301379811184,0.0311226380140793,0.0315048183839881,32565
2019-01-31,"Grand Prairie","TX","Dallas-Fort Worth-Arlington","Dallas County",139,1564,0.0051413881748072,0.0162443144899285,0.0222222222222222,42489
2019-01-31,"Escondido","CA","San Diego-Carlsbad","San Diego County",140,2490,0.00524828421477594,0.0188216039279869,0.0383653044203503,29506
2019-01-31,"Providence","RI","Providence-Warwick","Providence County",141,1708,0.00117233294255569,-0.0144258511252164,0.0735386549340038,19071
2019-01-31,"Fort Lauderdale","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County",142,2005,0.00703164239075841,0.0240040858018386,0.0255754475703325,68612
2019-01-31,"Ontario","CA","Riverside-San Bernardino-Ontario","San Bernardino County",143,2103,0.00142857142857143,0.00477783086478739,0.03240058910162,30384
2019-01-31,"Columbus","GA","Columbus","Muscogee County",144,851,0.0118906064209275,0.0390720390720391,0.0506172839506173,53406
2019-01-31,"Sioux Falls","SD","Sioux Falls","Minnehaha County",145,1205,0.0126050420168067,0.0378983634797588,0.0126050420168067,39753
2019-01-31,"Charleston","SC","Charleston-North Charleston","Charleston County",146,1861,0.00377562028047465,0.0108636610537751,0.0214050493962678,58657
2019-01-31,"Kissimmee","FL","Orlando-Kissimmee-Sanford","Osceola County",147,1374,0.00807043286867205,0.0223214285714286,0.0480549199084668,18745
2019-01-31,"Clarksville","TN","Clarksville","Montgomery County",148,1096,0.0148148148148148,0.0468003820439351,0.00920810313075507,59754
2019-01-31,"Chattanooga","TN","Chattanooga","Hamilton County",149,1240,-0.0008058017727639,-0.00161030595813205,0.0231023102310231,52003
2019-01-31,"Tempe","AZ","Phoenix-Mesa-Scottsdale","Maricopa County",150,1537,0.0138522427440633,0.0462899931926481,0.06,43219
2019-01-31,"Murfreesboro","TN","Nashville-Davidson--Murfreesboro--Franklin","Rutherford County",151,1466,0.0103376981392143,0.0309423347398031,0.0316678395496129,55374
2019-01-31,"Rancho Cucamonga","CA","Riverside-San Bernardino-Ontario","San Bernardino County",152,2356,0.00426257459505541,0.0159551530832255,0.0279232111692845,42743
2019-01-31,"Killeen","TX","Killeen-Temple","Bell County",153,974,0.00619834710743802,0.023109243697479,0.0167014613778706,37538
2019-01-31,"Fredericksburg","VA","Washington-Arlington-Alexandria","Spotsylvania County",154,1620,0.00746268656716418,0.0182275298554368,0.0182275298554368,59265
2019-01-31,"Palmdale","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",155,2038,0.00592300098716683,0.0210420841683367,0.0703781512605042,44217
2019-01-31,"Cape Coral","FL","Cape Coral-Fort Myers","Lee County",156,1593,0.00441361916771753,0.0133587786259542,0.0452755905511811,75237
2019-01-31,"Savannah","GA","Savannah","Chatham County",157,1161,0.00519480519480519,0.015748031496063,0.015748031496063,39240
2019-01-31,"Newport News","VA","Virginia Beach-Norfolk-Newport News","Newport News City",158,1254,0.00159744408945687,0.0072289156626506,0.00642054574638844,46909
2019-01-31,"Roanoke","VA","Roanoke","Roanoke City",159,1145,0.0150709219858156,0.0494958753437214,0.0494958753437214,59943
2019-01-31,"El Cajon","CA","San Diego-Carlsbad","San Diego County",160,2537,0.00914876690533015,0.0329804560260586,0.0342437831227069,32320
2019-01-31,"Jackson","MS","Jackson","Hinds County",161,798,0.00125470514429109,0.00757575757575758,0.00884955752212389,53628
2019-01-31,"Elk Grove","CA","Sacramento--Roseville--Arden-Arcade","Sacramento County",162,1999,0.00301053687907677,0.0095959595959596,0.0116396761133603,47486
2019-01-31,"Naperville","IL","Chicago-Naperville-Elgin","DuPage County",163,2443,-0.00081799591002045,0.00040950040950041,0.00783828382838284,51147
2019-01-31,"Fairfax","VA","Washington-Arlington-Alexandria","Fairfax County",164,2515,-0.00119142176330421,0.000397772474144789,0.00159299084030267,44031
2019-01-31,"Topeka","KS","Topeka","Shawnee County",165,979,0.0166147455867082,0.0734649122807018,0.00102249488752556,51012
2019-01-31,"McKinney","TX","Dallas-Fort Worth-Arlington","Collin County",166,1884,0.00587293112653497,0.0178282009724473,0.0118152524167562,43641
2019-01-31,"Lafayette","LA","Lafayette","Lafayette Parish",167,1249,-0.0149842271293375,-0.0370084811102544,-0.0414428242517268,45814
2019-01-31,"Sugar Land","TX","Houston-The Woodlands-Sugar Land","Fort Bend County",168,1946,0.00051413881748072,0.00257599175682638,-0.0221105527638191,47438
2019-01-31,"Pembroke Pines","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County",169,2098,0.00143198090692124,0.00382775119617225,0.0164728682170543,55390
2019-01-31,"Edmond","OK","Oklahoma City","Oklahoma County",170,1438,0.00912280701754386,0.0315638450502152,0.0155367231638418,29104
2019-01-31,"Pueblo","CO","Pueblo","Pueblo County",171,1140,0.00795755968169761,0.0335448776065277,-0.0347163420829805,51418
2019-01-31,"Salem","OR","Salem","Marion County",172,1567,0.00384368994234465,0.0155541153596889,0.0162127107652399,38994
2019-01-31,"Springfield","MA","Springfield","Hampden County",173,1503,0.00602409638554217,0.0203665987780041,0.04375,28456
2019-01-31,"Spring","TX","Houston-The Woodlands-Sugar Land","Harris County",174,1579,0.00190355329949239,0.0108834827144686,0.0233311730395334,47196
2019-01-31,"Henrico","VA","Richmond","Henrico County",175,1544,0.00455432661027977,0.0164581961816985,0.0259136212624585,43447
2019-01-31,"Dayton","OH","Dayton","Montgomery County",176,747,0.0053835800807537,0.0232876712328767,0.0360610263522885,45583
2019-01-31,"Lakewood","CO","Denver-Aurora-Lakewood","Jefferson County",177,2060,0.0048780487804878,0.0182896688086999,0.0362173038229376,47511
2019-01-31,"Cumming","GA","Atlanta-Sandy Springs-Roswell","Forsyth County",178,1767,0.0045480386583286,0.00971428571428571,0.0120274914089347,44615
2019-01-31,"Tyler","TX","Tyler","Smith County",179,1201,-0.000831946755407654,0.00334168755221387,0.00418060200668896,37471
2019-01-31,"Pomona","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",180,2181,0.00972222222222222,0.0273198304286387,0.00972222222222222,26190
2019-01-31,"Visalia","CA","Visalia-Porterville","Tulare County",181,1333,0.00984848484848485,0.0301391035548686,0.0333333333333333,38606
2019-01-31,"Cypress","TX","Houston-The Woodlands-Sugar Land","Harris County",182,1801,0.00166852057842047,0.00558347292015634,0.0140765765765766,44699
2019-01-31,"Round Rock","TX","Austin-Round Rock","Williamson County",183,1685,0.0011883541295306,0.00717274357441721,0.0162846803377563,39236
2019-01-31,"Ann Arbor","MI","Ann Arbor","Washtenaw County",184,2213,0.0259619842373667,0.0784600389863548,0.0269141531322506,37639
2019-01-31,"Kansas City","KS","Kansas City","Wyandotte County",185,890,0.00451467268623025,0.0159817351598174,0.0289017341040462,44673
2019-01-31,"Hollywood","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County",186,1873,0.00644814615797958,0.0229382850901147,0.024617067833698,52657
2019-01-31,"Sunnyvale","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara County",187,3964,0.00430706865974158,0.0148489503328213,0.0179763739085773,27778
2019-01-31,"Las Cruces","NM","Las Cruces","Dona Ana County",188,1059,-0.00188501413760603,0.00665399239543726,0.0558325024925224,40382
2019-01-31,"Conroe","TX","Houston-The Woodlands-Sugar Land","Montgomery County",189,1584,0.00316656111462951,0.0127877237851662,0.0285714285714286,31863
2019-01-31,"Lansing","MI","Lansing-East Lansing","Ingham County",190,971,0.0146290491118077,0.0407288317256163,0.146399055489965,32592
2019-01-31,"South Bend","IN","South Bend-Mishawaka","Saint Joseph County",191,775,0.00911458333333333,0.0333333333333333,0.0117493472584856,38206
2019-01-31,"Pasadena","TX","Houston-The Woodlands-Sugar Land","Harris County",192,1368,0.00440528634361234,0.0125832716506292,0.0178571428571429,30324
2019-01-31,"Cary","NC","Raleigh","Wake County",193,1710,-0.00581395348837209,-0.0149769585253456,-0.0121317157712305,46299
2019-01-31,"Paterson","NJ","New York-Newark-Jersey City","Passaic County",194,1582,0.0160565189466924,0.0581939799331104,0.0820793433652531,19429
2019-01-31,"Beaumont","TX","Beaumont-Port Arthur","Jefferson County",195,1208,0.00582847626977519,0.0168350168350168,0.0486111111111111,41686
2019-01-31,"Yuma","AZ","Yuma","Yuma County",196,949,0,0.00211193241816262,0.00105485232067511,32896
2019-01-31,"Columbia","MO","Columbia","Boone County",197,1192,0.00252312867956266,0.00846023688663283,-0.0016750418760469,34550
