"RegionID","RegionName","County","State","Metro","SizeRank","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01"
6181,"New York","Queens County","NY","New York-Newark-Jersey City",1,4.68227424749164,4.54545454545454,4.52173913043479,4.62962962962963,4.54545454545454,4.84005600732403,4.93766353701708,4.89461183548587,4.65658372635117,4.92632719393283,5.37491235895565,5.08361204013378,4.81444817345535,5.0125313283208,4.89396411092985,5.08745324031948,5.16857555193908,4.88997555012225,4.44444444444444,4.3010752688172,4.18410041841004,4.25531914893616,4.18410041841004,4.26666666666666,4.33436532507739,4.36681222707423,4.35161339191031,4.61538461538461,4.62724935732648,4.42850316321655,4.4543429844098,4.32840999206978,4.52217609788071,4.5662100456621,4.17237442922374,4.14615361607944,4.25531914893616,4.17101310298323,4.26439232409381,4.34782608695652,4.44939371442712,4.51612903225806,4.17362270450752,4.18410041841004,4.28571428571428,4.14507772020726,4,3.9425767198117,4.23040088615726,4.43967572722937,4.19161676646707,4.25985090521832,4.52056579192258,4.04040404040404,4.03225806451613,4.52286432160804,4.43746852442505,4.14141414141415,4.15132521403593,3.84615384615384,4.34782608695652,4.29184549356223,4.41501103752759,4.18410041841004,4.41176470588235,4.22656734192906,4.36040044493882,4.17808219178082,4.16666666666666,4.18514778057272,4.09638554216868,4.02866804011469,4.28571428571428,4.15439198855508,4.0084388185654,4.16840422574367,4.25531914893616,4,3.84615384615384,4.00801603206413,4.01518120038961,4.00801603206413,3.77604166666666,3.64298724954463,4.01606425702812,4.00835073068894,3.84615384615384,3.79310344827586,3.92232277526395,3.97111913357401,4.00320256204964,4.00667779632721,3.92942432125942,3.74100719424461,3.85964912280702,3.73134328358209,4.08999665439947,4.0920716112532,4.11522633744856,4.01606425702812,3.98351648351648
12447,"Los Angeles","Los Angeles County","CA","Los Angeles-Long Beach-Anaheim",2,5.05,5.06329113924051,5.04761904761905,5.55709962324749,5.12952072726316,5.25978407557355,4.98099619923985,4.96802662578064,4.77326968973747,4.77326968973747,4.84360131812705,4.7619236585022,5,4.98824381648196,5.09803921568628,5.4995475795506,4.76644423260247,4.84771573604061,4.76341695776437,4.80961923847696,4.24765957446808,4.54959053685169,4.04011461318051,4.71824245505937,4.00016,4.17536534446764,3.84615384615384,4.13339023349387,4.07964601769912,3.75881201524718,4.23707545747871,4.00534045393859,4.54586784374018,4.01606425702812,3.81196581196581,3.24675324675324,3.5438596491228,3.59272716796312,3.70370370370371,3.70919881305638,3.125,2.86298568507157,3.10096153846154,2.6829268292683,2.94985250737463,3.08166409861325,2.8694463656424,2.92880258899676,2.86123032904149,3.03951367781155,3.22927879440258,3.15855969677827,3.13899613899614,2.67022696929239,2.79024553602575,3.33444518567934,2.94985250737463,2.50089317613433,2.97426833540333,2.78551532033426,2.99676375404531,2.92001508665036,3.01104048176648,2.83130765193965,3.10679611650485,2.5706940874036,3.03720752175858,2.91970824258547,3.01003344481605,2.95122039363829,2.86298568507157,2.78551532033426,2.66844681797953,2.85959487300888,3.00464227077405,2.41067723071119,2.79622598955005,2.70562770562771,2.89994893447421,2.89361672337268,2.66666666666666,2.98953662182362,2.71697541797022,2.66963292547274,3.00979821017737,2.70819352307191,2.64954755460783,2.85377049180328,2.4,3.0298365444639,2.86707925291853,2.6028110359188,2.69328540664821,2.78703827176957,2.62502265176684,2.58325215271012,2.73530252253656,2.66844681797953,2.78260869565218,2.71420118343195,2.49975624939063
17426,"Chicago","Cook County","IL","Chicago-Naperville-Elgin",3,4.46391322486441,4.25835953129465,4.5475216007276,5.00023966808065,5.26371202801698,4.62184873949579,4.35406698564593,4.29485891699388,4.2016806722689,4.34782608695652,4.5751633986928,4.54545454545454,4.55580865603644,4.76311446097401,5.05050505050505,5.74712643678161,5.2383387899584,5.00736377025037,4.44567969859798,4.32049382716049,4.5662100456621,4.21204712158257,4.44444444444444,4.61352657004831,4.30686625447445,4.45647085526222,4.99671484888305,5.5128964531265,4.76190476190477,4.62249614791987,4.30143381127043,4.2534080774621,4.04151108656878,4.07407407407407,4,3.70507595405706,3.63636363636364,3.54139819708456,4.00240160115287,5.26315789473685,4.37905828745016,4.16840350145894,3.70576258785136,3.71127403650808,3.42372881355932,3.30972728718595,3.50877192982456,3.50263771316403,3.44491286614757,3.44827586206896,3.68663594470046,4.47032619330128,4.19354838709678,4.04020202020202,3.54297338531955,3.54612838691239,3.42857142857143,3.26530612244897,3.33444481493831,3.33555703802535,3.33555703802535,3.30403152470445,3.44086021505376,3.999807999232,3.47826086956522,3.35634376075734,3.36134453781513,3.33333333333333,3.26340326340326,3.20661379351573,3.13479623824452,3.07692307692308,3.08969128506247,3.03122158229766,3.12008788225207,3.22788896061975,3.04799124125517,3.14878892733564,3.11234586697198,2.98603283292862,3.14465408805031,3.00429184549357,3.11260152444631,2.97402098970494,2.89855072463768,2.77779513899873,2.71002710027101,2.6681497960697,2.87254956566226,2.98596595998806,2.94204203164491,2.84245317664341,2.85898078795971,2.8432633233319,2.85877644368211,2.80467477010095,2.77983701170612,2.80242938296814,2.71739130434783,2.78397493802517,2.85836793032919
39051,"Houston","Harris County","TX","Houston-The Woodlands-Sugar Land",4,4.4397629079483,4.54545454545454,4.79728378146337,5,4.54545454545454,4.6375262929178,4.43379269023367,4.52261306532663,4.3428005867523,4.5944896029553,4.90590590590591,4.99604133677807,5.41155070486585,4.43064278052819,4.63729711825107,5.01319261213721,4.79081771413686,5,4.89306633291614,3.95627157652474,4.71054685895066,4.35794479447319,4.65998123267505,4.76530882425741,4.54545454545454,4.83032873806999,4.64814814814815,4.77326968973747,4.38168740080889,4.65657741559954,4.57984046493403,4.05757368060315,3.55063277841199,3.65853658536586,4.00333889816361,4.13793103448276,4.04040404040404,4.04448938321537,3.57142857142857,4.28571428571428,4.54545454545454,3.35195530726257,4.2589839358886,3.71548821548822,3.76675105924619,3.85310489409383,3.29568549575686,4.34782608695652,3.88349514563107,4,3.85109748862962,4.43037974683544,3.34448160535117,4.14659108801763,3.22581165454331,4.16666666666666,4.08163265306123,3.4551516099704,3.58208955223881,3.60579006674179,3.57142857142857,3.5438596491228,3.59272361356776,3.23232323232323,3.55990783410138,3.77358490566038,3.84747554850647,3.63636363636364,3.17460317460317,3.63636363636364,3.38885567120232,2.97576005024096,3.46677633555676,3.1373031496063,2.94247468484741,3.38983050847458,3.64950711938664,3.70507595405706,3.55329949238579,3.2427314620863,3.51493848857645,2.91428571428571,3.08689024390244,3.2258064516129,3.24324324324324,3.40240059400962,3.07692307692308,3.52349985220219,3.31418592390827,3.2258064516129,3.23755617572684,3.46020761245674,3.18105158730159,3.30220146764509,3.18471337579618,3.40763961453616,3.584229390681,3.57398141529665,3.34168988447859,3.27144896073279,3.44827586206896
6915,"San Antonio","Bexar County","TX","San Antonio-New Braunfels",5,8.65766481334392,6.49145030721346,7.90537780803268,6.39710493311037,5.08860759493671,6.83760683760684,4.34782608695652,4.80677698824027,5.36277602523659,5.22614780679297,4.95238095238095,5.18248175182482,4.13967258794845,5.55555555555556,5.63801048784364,4.76758045292014,4.88182644049623,4.72083908019107,4.16666666666666,3.70370370370371,4.54545454545454,4.41795751423543,4.37956204379562,4.96319001614713,4.36328015673104,4.44444444444444,5.00417362270451,4.83933787731256,3.84937238493723,5.00125031257814,4.54545454545454,5.18518518518518,4.39214165816675,4.44434150659831,4.11764705882353,4.95238095238095,3.61881785283474,4.04498855108316,3.75127642193404,2.53807106598984,5.55240730246563,3.67003367003367,4.95540691192865,4.19753086419753,3.506075768406,4.3880883579579,3.52685080816124,3.04876672240803,3.07929176289453,3.86106141920095,3.84911470361817,3.29865899286566,3.61881785283474,3.87149151719113,4,1.4218009478673,3.79583578736121,3.11779594073931,3.77358490566038,3.57823019459559,5,4.80549199084668,3.69393139841688,0.153846153846149,5.71428571428572,3.71007371007371,7.72729763796788,3.63636363636364,4.57301918679789,3.84615384615384,2.85714285714286,2.8,3.85542168674698,2.71002710027101,4,2.5609756097561,3.61093038386467,2.37852664576803,2.67611176702086,2.98507462686567,3.12641816366569,2.85714285714286,3.38974238124942,3.03030303030303,2.77777777777778,3.08227311280747,3.01507537688442,2.99229308611639,5,3.42857142857143,2.44100895036615,2.38267557863964,3.12306501547988,3.27868852459017,3.12695434646654,3.06223143496944,2.72373540856031,3.40823970037453,2.92072322670376,2.65507518796992,3.23870967741936
13271,"Philadelphia","Philadelphia County","PA","Philadelphia-Camden-Wilmington",6,4.00667779632721,3.98278433698133,3.57270453733476,4.79823381723706,4.38871473354232,3.70644922164566,3.65496899033037,3.17894736842105,3.52941176470588,4.01606425702812,3.83530369702581,3.82181110029211,4.16725548960483,4.48847802486821,3.96666678320822,3.15384615384615,3.74182887414644,4.09090909090909,3.34261838440112,3.68912044019951,3.92707644855695,3.93700787401575,3.89263656805522,3.77358490566038,3.584229390681,3.70370370370371,3.81644924370098,3.35483870967742,4.16850776020056,3.33388898149691,3.45065562456867,2.80898876404494,3.22788896061975,3.03538832950597,3.60076794574513,3.45065562456867,3.54406781455104,3.26707600985691,3.47490347490348,3.07857034566404,3.03122158229766,4.24316330904415,3.10077519379846,3.33333333333333,3.24217787632421,3.03951367781155,3.56060344132121,3.57782898105479,2.88571428571428,3.22893257035856,2.92275574112735,3.09090909090909,3.584229390681,3.33333333333333,3.34448160535117,2.8989708653428,2.99576612547382,2.94204203164491,3.05226334456321,3.38709677419354,3.27868852459017,2.75407660219947,2.94117647058824,2.98847157134942,3.0778701138812,3.05895514798115,3.34448160535117,3.22632691086615,3.17624273724983,3.05030699148346,3.01204819277109,2.94498381877023,2.70306803153518,2.81081081081082,2.77932184546971,2.87769784172662,3.08604570637119,3.33333333333333,3.25806451612903,2.94807305691556,2.78551532033426,2.7737993075489,3.36297196816556,2.85795941697627,3.15533980582524,3.33890746934225,3.07692307692308,3.22684737011939,2.74772727272727,3.33867714674658,3.01359671626475,2.77893572129001,2.97902379991932,3.04545454545454,2.86164446493513,2.81749262842533,3.10318076027929,3.01093546376565,3.03381716322893,3.125,3.55990783410138
40326,"Phoenix","Maricopa County","AZ","Phoenix-Mesa-Scottsdale",7,9.09090909090909,7.40877965776076,7.69230769230769,7.46428571428571,8.0133779264214,7.09861838970939,7.48148148148148,7.3782657495118,6.91494252873563,6.57585720995773,5,5.8055152394775,5.51001821493625,5.73065902578796,6.13369163587504,6.61159323542501,6.25,4.85714285714286,3.8587311968607,4.76417341591234,2.86123032904149,4.89464952202652,4.29184549356223,4.04040404040404,4.74697562167777,5.0007346318217,5.20369481470541,4.82313443993873,4.81927710843374,3.71231696813092,3.97628458498024,3.87221684414327,3.6697247706422,4.09136546184739,3.57398141529665,3.22652329749104,3.15037593984963,3.38983050847458,3.22784810126582,4.0016006402561,3.09185959671396,3.19702570567092,2.85795941697627,2.5823111684958,2.80777537796977,2.60173448965977,2.72086346482401,3.33722760081568,2.64026402640264,2.83185840707965,2.76962283384302,3.42857142857143,2.84701114488349,2.63723707611752,2.49512475623781,2.41665616038129,2.86123032904149,2.2271714922049,2.68631557679437,2.96110314044317,2.56317689530686,2.30409504550051,2.77777777777778,2.54237288135594,2.47050447518308,2.59772727272727,2.33926336438678,2.12856534695615,2.09156882024786,2.02020202020202,2.25563909774437,2.17551197922662,1.8107302533532,2.33626440266829,2.22222222222223,1.51898734177215,1.98730035555486,2.4390243902439,1.90330119777973,1.96226415094339,1.96078431372549,1.96078431372549,1.8824678569806,1.85319865319865,2.00490196078432,1.9019019019019,1.9960052016019,1.81412607106609,1.96078431372549,2.04306855552745,1.96226415094339,2,1.74545546867066,1.50820629128156,1.72131147540984,1.72839506172839,1.5748031496063,1.77014968216594,1.62249864791779,1.25549723365017,1.65573770491804
18959,"Las Vegas","Clark County","NV","Las Vegas-Henderson-Paradise",8,7.26817042606517,7.58417508417509,7.69230769230769,8.5999394883403,8.06034774372506,7.53151260504201,8.92531876138434,8.03626206852013,8.30645193162731,9.11463218544821,8.83534136546185,10,7.80116951657606,7.65171503957783,7.14285714285714,7.94191062528793,6.25782227784731,6.82730923694779,6.25,6.73822940312458,6.25260525218842,6.73333333333334,5.92473979183347,7.13060874535581,6.15479304508386,5.66838783706254,5.69115095430885,5.57470193740686,6.37348629700446,6.0200668896321,5.94202898550724,5.97265160523187,5.33980582524272,5.1094890510949,4.97406047871251,5.56173526140156,4.96732026143791,5.01782286811078,5.79710144927537,6.00000000000001,5.61576354679802,5.45454545454546,4.92063492063493,5.55901449790981,5.00452969557821,4.96453900709219,5,4.16297935103245,4.27619047619047,4.78322211630124,5.15810667481618,4.95901639344263,4.24657534246575,3.59710136491953,4.06122283981809,4.55780170039021,4.25531914893616,4.25938938726318,4,3.77495509366179,4.0346986252128,3.75808062830832,3.53356890459364,4.16666666666666,3.78197997775306,4.20371496020695,4.00240160115287,3.43807006440564,4,3.65461847389559,3.4939704333297,3.62953692115144,4.04040404040404,3.53356890459364,4.21052631578948,3.44827586206896,3.68852755194219,3.65853658536586,3.38013243989584,3.1653249206031,3.29032258064517,3.44827705113002,4.00434476524978,3.09929483514389,3.24846545644508,3.26757948479925,3.08166409861325,3.125,3.05659787367105,3.14465408805031,2.85714285714286,2.46171495873577,2.9769737839526,2.38618141253573,2.98757170172084,2.75578884669794,3.11111111111111,2.72776868521549,2.93400286944046,2.56411571341392,2.46018070763777
54296,"San Diego","San Diego County","CA","San Diego-Carlsbad",9,4.35066368205649,4.2571306939123,4.08329930583912,4.49438202247191,4.61324871443669,4.16670138917824,4.1675350840628,4.39597315436242,4,4,3.95530624491021,4.00320256204964,3.97113385710806,3.89972144846796,4.05643738977073,4.03560714878981,4.36681222707423,3.71488903097278,4.03316789060522,3.74015748031497,3.4742938427149,3.32116788321168,3.33889816360601,3.60152362175787,3.36634455448185,3.23607898950365,3.38983050847458,3.84630178083772,3.30601092896175,3.15758788225207,2.97142857142857,3.28808978200835,3.70438970179663,2.95566502463054,3.05312099362915,3.06925025466281,2.8096306452283,2.69802314819629,2.85714285714286,3.07889799545769,2.51459897509236,2.5706940874036,2.84542404486839,2.5878028363804,2.80373831775701,2.87945339189849,2.50208550600714,2.52936069094731,2.5062656641604,2.5,2.82131661442007,2.67065484456789,2.56574832954807,2.71002710027101,2.75049115913556,2.85714285714286,2.91616038882139,2.78934614630786,2.65918516711393,2.61962757071899,2.62529832935561,2.53164556962026,2.7084221577338,2.63094952540863,2.62759841333601,2.86123032904149,2.52369087778727,2.66702226963595,2.56,2.68456375838926,2.47358096268077,2.63852242744064,2.34834741929285,2.88946882881366,2.93454210313035,2.5974025974026,2.78944911297853,2.92001951793569,2.79363703061429,2.74754901960784,2.76413446845667,2.56620428751577,2.86946408538405,2.78551532033426,2.36220472440944,2.4390243902439,2.15321243246135,2.30769230769231,2.50447227191414,2.34108527131783,2.27272727272727,2.41990255276102,2.29508196721312,2.28310502283106,2.33100233100233,2.18969136690264,2.12256800333266,2.35400682011935,2.30769230769231,2,2.08572506189312
38128,"Dallas","Dallas County","TX","Dallas-Fort Worth-Arlington",10,5.42741840461883,5.0000500005,5.12820512820513,5.63610373698183,5.05050505050505,4.48430493273543,4.57286432160804,4.67948964810366,4.36058765656336,4.34782608695652,4.09627182633318,5.23809523809524,4.44938820912124,4.08997955010225,4.92857142857143,4.97941088078064,4.70052701888404,4.53408607370723,4,4.24657534246575,3.73831775700935,4.0650406504065,4.47869783701114,4.78856462179869,4.48352875488554,3.93013100436681,5,2.96746356712015,4.44814814814815,3.85356454720617,3.48070346849048,3.70370370370371,3.6722349467255,4.18843373493976,3.57792601576713,4.09178729402941,3.24675324675324,3.26232992537661,3.02547770700637,4.00963340953888,3.63636363636364,4.32626325639426,4.00076952674105,3.51724137931034,3.4633810098225,3.14878892733564,3.6170395869191,3.51724137931034,3.2741935483871,3.55105815102032,3.65853658536586,4.17808219178082,6.25,3.71815718157182,3.33444518567934,3.46324139839498,3.07929176289453,3.20026998888281,3.12695434646654,3.66065432969833,4.09638554216868,3.84615384615384,3.87034755062936,3.70370370370371,3.51300665456745,4.27098674521354,3.94828772276802,3.41077607513594,3.29625466553367,4,3.39682199548354,2.78108167807928,3.31410842709837,2.60914941728997,2.75675675675676,3.03032139588725,2.74047684297067,2.76497695852534,3.00058113258516,2.96296296296297,2.91690300623937,3.20284493284493,2.80561122244489,3.11111111111111,3.25806451612903,3.07486631016043,2.85714285714286,2.66645036988971,2.95171950263246,3.00337884818486,3.04330254527697,2.77854981162374,2.5850872031532,2.4390243902439,2.77189362426052,2.5233525853836,2.78745644599303,2.84366576819407,2.79966982486363,3.20427236315087,3.00429184549357
